token_context,word_context,seg_context,sent_cotext,label
"['will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f.( #AUTHOR_TAG ) .', 'The results from each component are evaluated to determine the final category of the word']","['will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f.( #AUTHOR_TAG ) .', 'The results from each component are evaluated to determine the final category of the word']","['deal with these issues we propose a multicomponent architecture where individual components specialize in identifying one particular type of unknown word.', 'For example, the misspelling identifier will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f.( #AUTHOR_TAG ) .', 'The results from each component are evaluated to determine the final category of the word']","['deal with these issues we propose a multicomponent architecture where individual components specialize in identifying one particular type of unknown word.', 'For example, the misspelling identifier will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f.( #AUTHOR_TAG ) .', 'The results from each component are evaluated to determine the final category of the word']",4
"['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on( #AUTHOR_TAG ) ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']","['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on( #AUTHOR_TAG ) ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']","['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on( #AUTHOR_TAG ) ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']","['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on( #AUTHOR_TAG ) ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']",5
"['that is more similar in goal to that outlined in this paper is Vosse( #AUTHOR_TAG ) .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']","['that is more similar in goal to that outlined in this paper is Vosse( #AUTHOR_TAG ) .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']","['that is more similar in goal to that outlined in this paper is Vosse( #AUTHOR_TAG ) .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']","['that is more similar in goal to that outlined in this paper is Vosse( #AUTHOR_TAG ) .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']",1
"['pus frequency :( #AUTHOR_TAG ) differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['pus frequency :( #AUTHOR_TAG ) differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['pus frequency :( #AUTHOR_TAG ) differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['pus frequency :( #AUTHOR_TAG ) differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']",5
"['situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance( #AUTHOR_TAG ) .', '']","['situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance( #AUTHOR_TAG ) .', '']","['atic situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance( #AUTHOR_TAG ) .', '']","['research reported here is the first that we know of to automatically analyze a corpus of logs from a spoken dialogue system for the purpose of learning to predict problematic situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance( #AUTHOR_TAG ) .', '']",2
"['percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors( #AUTHOR_TAG )']","['percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors( #AUTHOR_TAG )']","['running percentages (percent-reprompts, percentconfirms, percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors( #AUTHOR_TAG )']","['', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors( #AUTHOR_TAG )']",4
"['', 'We use the same set of binary features as in previous work on this dataset( #AUTHOR_TAG ; Pang and Lee , 2004 ; Zaidan et al. , 2007 ) .', '']","['is a normalizer.', 'We use the same set of binary features as in previous work on this dataset( #AUTHOR_TAG ; Pang and Lee , 2004 ; Zaidan et al. , 2007 ) .', '']","['is a normalizer.', 'We use the same set of binary features as in previous work on this dataset( #AUTHOR_TAG ; Pang and Lee , 2004 ; Zaidan et al. , 2007 ) .', '']","['f (•) extracts a feature vector from a classified document, θ are the corresponding weights of those features, and Z θ (x) def = y u(x, y) is a normalizer.', 'We use the same set of binary features as in previous work on this dataset( #AUTHOR_TAG ; Pang and Lee , 2004 ; Zaidan et al. , 2007 ) .', 'Specifically, let V = {v 1 , ..., v 17744 } be the set of word types with count ≥ 4 in the full 2000-document corpus.', '']",5
"['approach.', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams( Rosenfeld , 1996 ) , class n-grams( #AUTHOR_TAG ) , grammatical features( Amaya and Benedy , 2001 ) , etc '""]","['approach.', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams( Rosenfeld , 1996 ) , class n-grams( #AUTHOR_TAG ) , grammatical features( Amaya and Benedy , 2001 ) , etc '""]","['approach.', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams( Rosenfeld , 1996 ) , class n-grams( #AUTHOR_TAG ) , grammatical features( Amaya and Benedy , 2001 ) , etc '""]","['', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams( Rosenfeld , 1996 ) , class n-grams( #AUTHOR_TAG ) , grammatical features( Amaya and Benedy , 2001 ) , etc '""]",3
"['', 'Unfortunately , as shown in( #AUTHOR_TAG ) , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']","['', 'Unfortunately , as shown in( #AUTHOR_TAG ) , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']","['', 'Unfortunately , as shown in( #AUTHOR_TAG ) , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']","['', 'Unfortunately , as shown in( #AUTHOR_TAG ) , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']",4
"['anohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in( #AUTHOR_TAG ) , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['', 'The code for the classifier was generously provided by Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in( #AUTHOR_TAG ) , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['', 'The code for the classifier was generously provided by Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in( #AUTHOR_TAG ) , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['', 'The code for the classifier was generously provided by Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in( #AUTHOR_TAG ) , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']",4
"['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and#AUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']","['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and#AUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']","['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and#AUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']","['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and#AUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']",5
"['features can be easily obtained by modifying the TAT extraction algorithm described in( #AUTHOR_TAG ) .', '']","['features can be easily obtained by modifying the TAT extraction algorithm described in( #AUTHOR_TAG ) .', '']","['features can be easily obtained by modifying the TAT extraction algorithm described in( #AUTHOR_TAG ) .', '']","['features can be easily obtained by modifying the TAT extraction algorithm described in( #AUTHOR_TAG ) .', '']",2
"['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( #AUTHOR_TAG ; Huang , 2008 ) and history-based parsing ( Nivre and McDonald , 2008 ) .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( #AUTHOR_TAG ; Huang , 2008 ) and history-based parsing ( Nivre and McDonald , 2008 ) .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( #AUTHOR_TAG ; Huang , 2008 ) and history-based parsing ( Nivre and McDonald , 2008 ) .', 'We could also introduce']","['ief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( #AUTHOR_TAG ; Huang , 2008 ) and history-based parsing ( Nivre and McDonald , 2008 ) .', '']",3
"['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; #AUTHOR_TAG ) and history-based parsing ( Nivre and McDonald , 2008 ) .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; #AUTHOR_TAG ) and history-based parsing ( Nivre and McDonald , 2008 ) .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; #AUTHOR_TAG ) and history-based parsing ( Nivre and McDonald , 2008 ) .', 'We could also introduce']","['ief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; #AUTHOR_TAG ) and history-based parsing ( Nivre and McDonald , 2008 ) .', '']",3
"['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; Huang , 2008 ) and history-based parsing( #AUTHOR_TAG ) .', 'We could also']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; Huang , 2008 ) and history-based parsing( #AUTHOR_TAG ) .', 'We could also']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; Huang , 2008 ) and history-based parsing( #AUTHOR_TAG ) .', 'We could also']","['ief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking( Charniak and Johnson , 2005 ; Huang , 2008 ) and history-based parsing( #AUTHOR_TAG ) .', '']",3
"['', 'We could also introduce new variables , e.g. , nonterminal refinements( #AUTHOR_TAG ) , or']","['', 'We could also introduce new variables , e.g. , nonterminal refinements( #AUTHOR_TAG ) , or']","['', 'We could also introduce new variables , e.g. , nonterminal refinements( #AUTHOR_TAG ) , or']","['', 'We could also introduce new variables , e.g. , nonterminal refinements( #AUTHOR_TAG ) , or secondary links Mid ( not constrained by TREE/PTREE ) that augment the parse with representations of control , binding , etc.( Sleator and Temperley , 1993 ;  Buch-Kromann , 2006 )']",3
"['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system( Liu et al. , 2006 ; #AUTHOR_TAG ) , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']","['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system( Liu et al. , 2006 ; #AUTHOR_TAG ) , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']","['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system( Liu et al. , 2006 ; #AUTHOR_TAG ) , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']","['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system( Liu et al. , 2006 ; #AUTHOR_TAG ) , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']",2
"['', 'The first direct application of parse forest in translation is our previous work( #AUTHOR_TAG ) which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']","['', 'The first direct application of parse forest in translation is our previous work( #AUTHOR_TAG ) which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']","['is also used in machine translation decoding, for example to characterize the search space of decoding with integrated language models(Huang and Chiang, 2007) .', 'The first direct application of parse forest in translation is our previous work( #AUTHOR_TAG ) which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']","['forest concept is also used in machine translation decoding, for example to characterize the search space of decoding with integrated language models(Huang and Chiang, 2007) .', 'The first direct application of parse forest in translation is our previous work( #AUTHOR_TAG ) which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']",2
"['the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction( #AUTHOR_TAG ) , and Machine Translation ( Boas 2002 ) .', '']","['the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction( #AUTHOR_TAG ) , and Machine Translation ( Boas 2002 ) .', '']","['the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction( #AUTHOR_TAG ) , and Machine Translation ( Boas 2002 ) .', '']","['', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction( #AUTHOR_TAG ) , and Machine Translation ( Boas 2002 ) .', '']",0
"['prove that our method is effective , we also make a comparison between the performances of our system and#AUTHOR_TAG ,Xue ( 2008 ) .', 'Xue (2008) is the best SRL system until now and it has the same data setting with ours.', 'The results are presented in Table 6']","['prove that our method is effective , we also make a comparison between the performances of our system and#AUTHOR_TAG ,Xue ( 2008 ) .', 'Xue (2008) is the best SRL system until now and it has the same data setting with ours.', 'The results are presented in Table 6']","['prove that our method is effective , we also make a comparison between the performances of our system and#AUTHOR_TAG ,Xue ( 2008 ) .', 'Xue (2008) is the best SRL system until now and it has the same data setting with ours.', 'The results are presented in Table 6']","['prove that our method is effective , we also make a comparison between the performances of our system and#AUTHOR_TAG ,Xue ( 2008 ) .', 'Xue (2008) is the best SRL system until now and it has the same data setting with ours.', '']",1
"['.', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering( #AUTHOR_TAG ) , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', 'With the efforts of many researchers (Carreras and Màrque']","['etc.', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering( #AUTHOR_TAG ) , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', 'With the efforts of many researchers (Carreras and Màrquez']","['', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering( #AUTHOR_TAG ) , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', 'With the efforts of many researchers (Carreras and Màrque']","['', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering( #AUTHOR_TAG ) , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', '']",0
"['.', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese( #AUTHOR_TAG )']","['word.', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese( #AUTHOR_TAG )']","['.', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese( #AUTHOR_TAG )']","['', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese( #AUTHOR_TAG )']",5
