token_context,word_context,seg_context,sent_cotext,label
"['wereinitiallyreportedforoverallPAlevel(CPM),aswellasSED(<100cpm),lightPA(LPA)(100-2019cpm),MPA(2020-5998cpm),VPA(!5999cpm)andMVPA(!2020cpm)obtainedfromtheverticalaxis(axis1) #TAUTHOR_TAG,aswellasthevectormagnitude(VM)CPM.', '']","['wereinitiallyreportedforoverallPAlevel(CPM),aswellasSED(<100cpm),lightPA(LPA)(100-2019cpm),MPA(2020-5998cpm),VPA(!5999cpm)andMVPA(!2020cpm)obtainedfromtheverticalaxis(axis1) #TAUTHOR_TAG,aswellasthevectormagnitude(VM)CPM.', '']","['wereinitiallyreportedforoverallPAlevel(CPM),aswellasSED(<100cpm),lightPA(LPA)(100-2019cpm),MPA(2020-5998cpm),VPA(!5999cpm)andMVPA(!2020cpm)obtainedfromtheverticalaxis(axis1) #TAUTHOR_TAG,aswellasthevectormagnitude(VM)CPM.', '']","['wereinitiallyreportedforoverallPAlevel(CPM),aswellasSED(<100cpm),lightPA(LPA)(100-2019cpm),MPA(2020-5998cpm),VPA(!5999cpm)andMVPA(!2020cpm)obtainedfromtheverticalaxis(axis1) #TAUTHOR_TAG,aswellasthevectormagnitude(VM)CPM.', '']",0
"['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5, #TAUTHOR_TAG,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeetal']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5, #TAUTHOR_TAG,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeetal']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5, #TAUTHOR_TAG,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeet']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5, #TAUTHOR_TAG,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']",1
"['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[ #TAUTHOR_TAG,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeetal']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[ #TAUTHOR_TAG,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeetal']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[ #TAUTHOR_TAG,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeet']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[ #TAUTHOR_TAG,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded[3].', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']",1
"['[26][27][28].', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup #TAUTHOR_TAG[35][36].', '']","['[26][27][28].', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup #TAUTHOR_TAG[35][36].', 'Thus,itcouldbearguedthatourestimatesofICCmightbefairlygeneralizabletothegeneraladultpopulation.', '']","['affected[26][27][28].', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup #TAUTHOR_TAG[35][36].', '']","['', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup #TAUTHOR_TAG[35][36].', 'Thus,itcouldbearguedthatourestimatesofICCmightbefairlygeneralizabletothegeneraladultpopulation.', '']",0
"['].', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup[34] #TAUTHOR_TAG[36].', '']","['[26][27][28].', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup[34] #TAUTHOR_TAG[36].', 'Thus,itcouldbearguedthatourestimatesofICCmightbefairlygeneralizabletothegeneraladultpopulation.', '']","['affected[26][27][28].', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup[34] #TAUTHOR_TAG[36].', '']","['', 'Thecurrentsamplewasaconveniencesampleexhibitingahigheractivitylevel(butwithapproximatelysimilarheterogeneityasevaluatedbySDsforthedifferentoutcomevariables)ascomparedtopopulationestimatesforthecorrespondingagegroup[34] #TAUTHOR_TAG[36].', 'Thus,itcouldbearguedthatourestimatesofICCmightbefairlygeneralizabletothegeneraladultpopulation.', '']",0
"[',thenumberofobservationsleftforanalysesdeclinedwithincreasedweartimecriteria,asshownpreviously #TAUTHOR_TAG.', 'Thus,thechoiceofweartimecriteriaisatrade-offbetweenreliabilityandpower,ofwhichbothareofcrucialimportancetoarriveatvalidconclusions,asthelossofbothwillbiasconclusionstowardsthenull-hypothesis.', '']","['anincreasedweartimeperdayisanoption.', 'However,thenumberofobservationsleftforanalysesdeclinedwithincreasedweartimecriteria,asshownpreviously #TAUTHOR_TAG.', 'Thus,thechoiceofweartimecriteriaisatrade-offbetweenreliabilityandpower,ofwhichbothareofcrucialimportancetoarriveatvalidconclusions,asthelossofbothwillbiasconclusionstowardsthenull-hypothesis.', '']","[',thenumberofobservationsleftforanalysesdeclinedwithincreasedweartimecriteria,asshownpreviously #TAUTHOR_TAG.', 'Thus,thechoiceofweartimecriteriaisatrade-offbetweenreliabilityandpower,ofwhichbothareofcrucialimportancetoarriveatvalidconclusions,asthelossofbothwillbiasconclusionstowardsthenull-hypothesis.', '']","['', 'Also,anincreasedweartimeperdayisanoption.', 'However,thenumberofobservationsleftforanalysesdeclinedwithincreasedweartimecriteria,asshownpreviously #TAUTHOR_TAG.', 'Thus,thechoiceofweartimecriteriaisatrade-offbetweenreliabilityandpower,ofwhichbothareofcrucialimportancetoarriveatvalidconclusions,asthelossofbothwillbiasconclusionstowardsthenull-hypothesis.', '']",0
"['doesnarrowthescope #AUTHOR_TAG.', ' #TAUTHOR_TAG(1998)arguesthatcasestudyisapowerfulapproachforbuildingtheories,incomparisontorationalistapproachwhichissometimesreferredtoastraditionalistorquantitativeresearch.', 'The']","['doesnarrowthescope #AUTHOR_TAG.', ' #TAUTHOR_TAG(1998)arguesthatcasestudyisapowerfulapproachforbuildingtheories,incomparisontorationalistapproachwhichissometimesreferredtoastraditionalistorquantitativeresearch.', 'The']","['empiricalresearchdoesnarrowthescope #AUTHOR_TAG.', ' #TAUTHOR_TAG(1998)arguesthatcasestudyisapowerfulapproachforbuildingtheories,incomparisontorationalistapproachwhichissometimesreferredtoastraditionalistorquantitativeresearch.', 'Theargument']","['', ' #TAUTHOR_TAG(1998)arguesthatcasestudyisapowerfulapproachforbuildingtheories,incomparisontorationalistapproachwhichissometimesreferredtoastraditionalistorquantitativeresearch.', '']",0
"['', 'Afterwehadcheckedtheassumptions,weusedCFAtoestablishconvergentvalidityanddiscriminantvalidity #TAUTHOR_TAG.', '']","['', 'Afterwehadcheckedtheassumptions,weusedCFAtoestablishconvergentvalidityanddiscriminantvalidity #TAUTHOR_TAG.', '']","['', 'Afterwehadcheckedtheassumptions,weusedCFAtoestablishconvergentvalidityanddiscriminantvalidity #TAUTHOR_TAG.', '']","['', 'Afterwehadcheckedtheassumptions,weusedCFAtoestablishconvergentvalidityanddiscriminantvalidity #TAUTHOR_TAG.', '']",5
"['theorywouldneedtoprovideanswersregardingthebasicconstructs,dimensionsorelementsconstitutingtheframework(what);hypothesizedrelationshipsamongtheresearchvariables(how);andcausalthinking(why)toexplainthelinkagesamongconstructsthatareenvisagedashypotheses.', ""Thequestionsof'what','how'and'why'mayeitherbeobtainedfromliteratureusingpasttheoriesormodelsalreadyvalidatedbyotherresearchers,ormaybeexploredusinggroundedtheory #TAUTHOR_TAGinareaswhereadequateconclusiveliteratureisnotavailable."", '']","['advancingtheorywouldneedtoprovideanswersregardingthebasicconstructs,dimensionsorelementsconstitutingtheframework(what);hypothesizedrelationshipsamongtheresearchvariables(how);andcausalthinking(why)toexplainthelinkagesamongconstructsthatareenvisagedashypotheses.', ""Thequestionsof'what','how'and'why'mayeitherbeobtainedfromliteratureusingpasttheoriesormodelsalreadyvalidatedbyotherresearchers,ormaybeexploredusinggroundedtheory #TAUTHOR_TAGinareaswhereadequateconclusiveliteratureisnotavailable."", '']","['advancingtheorywouldneedtoprovideanswersregardingthebasicconstructs,dimensionsorelementsconstitutingtheframework(what);hypothesizedrelationshipsamongtheresearchvariables(how);andcausalthinking(why)toexplainthelinkagesamongconstructsthatareenvisagedashypotheses.', ""Thequestionsof'what','how'and'why'mayeitherbeobtainedfromliteratureusingpasttheoriesormodelsalreadyvalidatedbyotherresearchers,ormaybeexploredusinggroundedtheory #TAUTHOR_TAGinareaswhereadequateconclusiveliteratureisnotavailable."", '']","['', 'Inthisvein,studiessuggestingframeworksasawayofadvancingtheorywouldneedtoprovideanswersregardingthebasicconstructs,dimensionsorelementsconstitutingtheframework(what);hypothesizedrelationshipsamongtheresearchvariables(how);andcausalthinking(why)toexplainthelinkagesamongconstructsthatareenvisagedashypotheses.', ""Thequestionsof'what','how'and'why'mayeitherbeobtainedfromliteratureusingpasttheoriesormodelsalreadyvalidatedbyotherresearchers,ormaybeexploredusinggroundedtheory #TAUTHOR_TAGinareaswhereadequateconclusiveliteratureisnotavailable."", '']",4
"['thecompaniesthatexporttheirproductsadheremoretoadoptinggreenpracticesintheirsupplychainasrequiredbytheircustomers.', 'Therecentresearchindicatesthatinterfacewithcustomersprovidesvaluableinput,whichhelpstoimplementGSCMinanorganization #TAUTHOR_TAGetal.,2004; #AUTHOR_TAG.', ' #AUTHOR_TAGdiscussthecapabilitiesofGSCMinChinesefirmsbetweendifferentcontextsandcallforgreatercoll']","['thecompaniesthatexporttheirproductsadheremoretoadoptinggreenpracticesintheirsupplychainasrequiredbytheircustomers.', 'Therecentresearchindicatesthatinterfacewithcustomersprovidesvaluableinput,whichhelpstoimplementGSCMinanorganization #TAUTHOR_TAGetal.,2004; #AUTHOR_TAG.', ' #AUTHOR_TAGdiscussthecapabilitiesofGSCMinChinesefirmsbetweendifferentcontextsandcallforgreatercollaborationbetweenfirmsandcustomersforadoptionofGSCMpractices.', '']","['thecompaniesthatexporttheirproductsadheremoretoadoptinggreenpracticesintheirsupplychainasrequiredbytheircustomers.', 'Therecentresearchindicatesthatinterfacewithcustomersprovidesvaluableinput,whichhelpstoimplementGSCMinanorganization #TAUTHOR_TAGetal.,2004; #AUTHOR_TAG.', ' #AUTHOR_TAGdiscussthecapabilitiesofGSCMinChinesefirmsbetweendifferentcontextsandcallforgreatercollaborationbetweenfirmsandcustomersforadoptionofGSCMpractices.', '']","['', 'Hencethecompaniesthatexporttheirproductsadheremoretoadoptinggreenpracticesintheirsupplychainasrequiredbytheircustomers.', 'Therecentresearchindicatesthatinterfacewithcustomersprovidesvaluableinput,whichhelpstoimplementGSCMinanorganization #TAUTHOR_TAGetal.,2004; #AUTHOR_TAG.', ' #AUTHOR_TAGdiscussthecapabilitiesofGSCMinChinesefirmsbetweendifferentcontextsandcallforgreatercollaborationbetweenfirmsandcustomersforadoptionofGSCMpractices.', '']",2
"['.', 'Eachconstructwasoperationalizedusingatleasttwoitemsformeasurementandanalyzedusingconfirmatoryfactoranalysis #TAUTHOR_TAGetal.,1998; #AUTHOR_TAG.', '']","['.', 'Eachconstructwasoperationalizedusingatleasttwoitemsformeasurementandanalyzedusingconfirmatoryfactoranalysis #TAUTHOR_TAGetal.,1998; #AUTHOR_TAG.', '']","[' #AUTHOR_TAG.', 'Eachconstructwasoperationalizedusingatleasttwoitemsformeasurementandanalyzedusingconfirmatoryfactoranalysis #TAUTHOR_TAGetal.,1998; #AUTHOR_TAG.', '']","['', 'Eachconstructwasoperationalizedusingatleasttwoitemsformeasurementandanalyzedusingconfirmatoryfactoranalysis #TAUTHOR_TAGetal.,1998; #AUTHOR_TAG.', '']",5
"['', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #TAUTHOR_TAGetal.,2014).', 'Otherscholars']","['', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #TAUTHOR_TAGetal.,2014).', 'Otherscholars']","['', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #TAUTHOR_TAGetal.,2014).', 'Otherscholars']","['', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #TAUTHOR_TAGetal.,2014).', 'Otherscholarsclaimthatthecurrentliteratureinthefieldofoperationsandsupplychainmanagementhasextensivelyuseddeductive,bigdata,""empiricalresearch"" #AUTHOR_TAG.', '']",4
"['isarichbodyofliteratureonenablersofGSCMimplementationandtheirinterrelationships #AUTHOR_TAGhighlightingtheroleofGSCMinachievingsustainability #TAUTHOR_TAGetal.(2013).', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #AUTHOR_TAG.', '']","['isarichbodyofliteratureonenablersofGSCMimplementationandtheirinterrelationships #AUTHOR_TAGhighlightingtheroleofGSCMinachievingsustainability #TAUTHOR_TAGetal.(2013).', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #AUTHOR_TAG.', '']","['isarichbodyofliteratureonenablersofGSCMimplementationandtheirinterrelationships #AUTHOR_TAGhighlightingtheroleofGSCMinachievingsustainability #TAUTHOR_TAGetal.(2013).', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #AUTHOR_TAG.', '']","['isarichbodyofliteratureonenablersofGSCMimplementationandtheirinterrelationships #AUTHOR_TAGhighlightingtheroleofGSCMinachievingsustainability #TAUTHOR_TAGetal.(2013).', 'ThemajorityoftheseGSCMstudies,however,useeitherquantitativeapproachesandmethodologiesbycollectingandanalyzinglargesamplesandtestinghypothesesandmodels,orqualitativecasestudiesfollowinggroundedtheoryinspiredapproaches #AUTHOR_TAG.', '']",1
