token_context,word_context,seg_context,sent_cotext,label
"['multiple translation systems, with a postvalidation process via the web ( amounting to an n - gram target language model ), in effect forms a multiengine mt system as described by  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG']","['multiple translation systems, with a postvalidation process via the web ( amounting to an n - gram target language model ), in effect forms a multiengine mt system as described by  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG']","['multiple translation systems, with a postvalidation process via the web ( amounting to an n - gram target language model ), in effect forms a multiengine mt system as described by  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG']","['are due to one of the anonymous reviewers for pointing out that our webmt system, seeded with input from multiple translation systems, with a postvalidation process via the web ( amounting to an n - gram target language model ), in effect forms a multiengine mt system as described by  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG']",1
"['recently,  #TAUTHOR_TAG have proposed the exploitation of tms at']","['recently,  #TAUTHOR_TAG have proposed the exploitation of tms at']","['recently,  #TAUTHOR_TAG have proposed the exploitation of tms at']","['recently,  #TAUTHOR_TAG have proposed the exploitation of tms at a subsentential level, while carl, way, and sch [UNK] aler ( 2002 ) and sch [UNK] aler, way, and  #AUTHOR_TAG, pages 108 - - 109 ) describe how phrasal lexicons might come to occupy a central place in a future hybrid integrated translation environment.', 'this, they suggest, may result in a paradigm shift from tm to ebmt via the phrasal lexicon : translators are on the whole wary of mt technology, but once subsentential alignment is enabled, translators will become aware of the benefits to be gained from _ source, target _ phrasal segments, and from there they suggest that it is a reasonably short step to enabling an automated solution via the recombination element of ebmt systems such as those described in [ carl and way 2003 ]']",0
"['is a pair of nonparallel corpora.', ' #TAUTHOR_TAG replicates']","['is a pair of nonparallel corpora.', ' #TAUTHOR_TAG replicates']","['a pair of nonparallel corpora.', ' #TAUTHOR_TAG replicates']","['ebmt systems, from the initial proposal by  #AUTHOR_TAG to the recent collection of  #AUTHOR_TAG, are premised on the availability of subsentential alignments derived from the input bitext.', 'there is a wealth of literature on trying to establish subsentential translations from a bilingual corpus. 3', 'kay and roscheisen ( 1993 ) attempt to extract a bilingual dictionary using a hybrid method of sentence and word alignment on the assumption that the source, target words have a similar distribution.', 'fung and mc  #AUTHOR_TAG attempt to translate technical terms using word relation matrices, although the resource from which such relations are derived is a pair of nonparallel corpora.', ' #TAUTHOR_TAG replicates the work of fung and mckeown with different language pairs using the simpler metric of levenshtein distance.', ' #AUTHOR_TAG use a tagged parallel corpus to extract translationally equivalent english - greek clauses on the basis of word occurrence and co - occurrence probabilities.', 'the respective lengths of the putative alignments in terms of characters is also an important factor.', ' #AUTHOR_TAG observe that for less widely spoken languages, the relative lack of linguistic tools and resources has forced developers of word alignment tools for such languages to use shallow processing and basic statistical approaches to word linking.', 'accordingly, they generate lexical correspondences by means of co - occurrence measures and string similarity metrics.', 'more specifically, the notion of the phrasal lexicon ( used first by becker 1975 ) has been used successfully in a number of areas']",0
"[', 1997 ) assumes that']","[', 1997 ) assumes that']","[', 1997 ) assumes that words ending in - ed are verbs.', 'however, given that verbs are not a closed class, in our approach we do not mark chunks beginning with a verb with any marker category.', 'instead, we take advantage of the fact that the initial phrasal chunks correspond']","[', 1997 ) assumes that words ending in - ed are verbs.', 'however, given that verbs are not a closed class, in our approach we do not mark chunks beginning with a verb with any marker category.', 'instead, we take advantage of the fact that the initial phrasal chunks correspond to rule right - hand sides.', 'that is, for a rule in the penn treebank vp −→ vbg, np, pp, we are certain ( if the annotators have done their job correctly ) that the first word in each of the strings corresponding to this right - hand side is a vbg, that is, a present participle.', 'given this information, in such cases we tag such words with the < lex > tag.', 'taking expanding the board to 14 members −→ augmente le conseila 14 membres as an example, we extract the chunks in ( 24 we ignore here the trivially true lexical chunk "" < quant > 14 : 14.']",1
['so in the near future using the weighted majority algorithm  #TAUTHOR_TAG'],['so in the near future using the weighted majority algorithm  #TAUTHOR_TAG'],"['wordlevel lexicons.', 'we have yet to import such a constraint into our model, but we plan to do so in the near future using the weighted majority algorithm  #TAUTHOR_TAG']","['', 'we have yet to import such a constraint into our model, but we plan to do so in the near future using the weighted majority algorithm  #TAUTHOR_TAG']",3
[';  #TAUTHOR_TAG ; carl 1999 ).'],[';  #TAUTHOR_TAG ; carl 1999 ).'],"['longer chunks, as is usual in most ebmt systems ( cfxxx sato and nagao 1990 ;  #TAUTHOR_TAG ; carl 1999 ).']","['translated phrases have been retrieved for each chunk of the input string, they must then be combined to produce an output string.', 'in order to calculate a ranking for each tl sentence produced, we multiply the weights of each chunk used in its construction.', 'note that this ensures that greater importance is attributed to longer chunks, as is usual in most ebmt systems ( cfxxx sato and nagao 1990 ;  #TAUTHOR_TAG ; carl 1999 ).']",0
"['hoc validation and ( if required ) correction process based on  #TAUTHOR_TAG.', 'grefenstette shows that the web']","['hoc validation and ( if required ) correction process based on  #TAUTHOR_TAG.', 'grefenstette shows that the web']","['into a chunk that was generalized from a masculine plural np.', 'however, rather than output this wrong translation directly, we use a post hoc validation and ( if required ) correction process based on  #TAUTHOR_TAG.', 'grefenstette shows that the web can be used as a filter on translation quality simply by searching']","['problem of boundary friction is clearly visible here : we have inserted a feminine singular determiner into a chunk that was generalized from a masculine plural np.', 'however, rather than output this wrong translation directly, we use a post hoc validation and ( if required ) correction process based on  #TAUTHOR_TAG.', 'grefenstette shows that the web can be used as a filter on translation quality simply by searching for competing translation candidates and selecting the one that is found most often.', 'rather than search for competing candidates, we select the "" best "" translation and have its morphological variants searched for on - line.', ""in the example above, namely, the personal computers, we search for les ordinateurs personnels versus the wrong alternatives le / la / l'ordinateurs personnels."", 'interestingly, using lycos, and setting the search language to french, the correct form les ordinateurs personnels is uniquely preferred over the other alternatives, as it is found 2, 454 times, whereas the others are not found at all.', '']",5
"['##ial alignment of source, target chunks.', ' #TAUTHOR_TAG, 1997 ) conducts some small experiments using his metla system to show the viability of this approach for english a > french and english a > urdu.', 'for']","['alignment of source, target chunks.', ' #TAUTHOR_TAG, 1997 ) conducts some small experiments using his metla system to show the viability of this approach for english a > french and english a > urdu.', 'for']","['##ial alignment of source, target chunks.', ' #TAUTHOR_TAG, 1997 ) conducts some small experiments using his metla system to show the viability of this approach for english a > french and english a > urdu.', 'for']","['that the marker hypothesis is arguably universal, it is clear that benefits may accrue by using it to facilitate subsentential alignment of source, target chunks.', ' #TAUTHOR_TAG, 1997 ) conducts some small experiments using his metla system to show the viability of this approach for english a > french and english a > urdu.', 'for the english −→ french language pair, juola gives results of 61 % correct translation when the system is tested on the training corpus, and 36 % accuracy when it is evaluated with test data.', 'for english −→  #AUTHOR_TAG, page 213 ) notes that "" the system learned the original training corpus...', 'perfectly and could reproduce it without errors "" ; that is, it scored 100 % accuracy when tested against the training corpus.', 'on novel test sentences, he gives results of 72 % correct translation.', 'in their gaijin system,  #AUTHOR_TAG give a result of 63 % accurate translations obtained for english −→ german on a test set of 791 sentences from coreldraw manuals']",0
"['; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization  #TAUTHOR_TAG a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization  #TAUTHOR_TAG a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['##r 1983 ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization  #TAUTHOR_TAG a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['##¢ language learning ( green 1979 ; mori and moeser 1983 ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization  #TAUTHOR_TAG a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale and way 1997 ; gough, way, and hearne 2002']",0
"['found in  #TAUTHOR_TAG.', ""in block's""]","['found in  #TAUTHOR_TAG.', ""in block's approach, word alignments""]","['a final processing stage, we generalize over the marker lexicon following a process found in  #TAUTHOR_TAG.', ""in block's approach, word alignments are assigned probabilities by means of a statistical word alignment tool."", 'in a subsequent stage, chunk pairs are']","['a final processing stage, we generalize over the marker lexicon following a process found in  #TAUTHOR_TAG.', ""in block's approach, word alignments are assigned probabilities by means of a statistical word alignment tool."", 'in a subsequent stage, chunk pairs are extracted, which are then generalized to produce a set of translation templates for each source, target segment']",5
['generalized further using a methodology based on  #TAUTHOR_TAG'],['generalized further using a methodology based on  #TAUTHOR_TAG'],"['onto a japanese noun - case marker segment, once one has identified the sets of marker tags in the languages to be translated.', 'following construction of the marker lexicon, the ( source, target ) chunks are generalized further using a methodology based on  #TAUTHOR_TAG']","['language learning ( green 1979 ; mori and moeser 1983 ; morgan, meier, and newport 1989 ) • monolingual grammar induction ( juola 1998 ) • grammar optimization ( juola 1994 ) • insights into universal grammar ( juola 1998 ) • machine translation ( juola 1994  #AUTHOR_TAG veale and way 1997 ; gough, way, and hearne 2002 ) with respect to translation, a potential problem in using the marker hypothesis is that some languages do not have marker words such as articles, for instance.', ' #AUTHOR_TAG work showed that artificial languages, both with and without specific marker words, may be learned more accurately and quickly if such psycholinguistic cues exist.', 'the research of  #AUTHOR_TAG showed a similar effect due to case marking on pseudowords in such artificial languages, and  #AUTHOR_TAG demonstrated that languages that do not permit pronouns as substitutes for phrases also provide evidence in favor of the marker hypothesis.', ' #AUTHOR_TAG juola\'s (, 1998 work on grammar optimization and induction shows that context - free grammars can be converted to "" marker - normal form. ""', 'however, marker - normal form grammars cannot capture the sorts of regularities demonstrated for languages that do not have a oneto - one mapping between a terminal symbol and a word.', ' #AUTHOR_TAG, page 23 ) observes that "" a slightly more general mapping, where two adjacent terminal symbols can be merged into a single lexical item ( for example, a word and its case - marking ), can capture this sort of result quite handily. ""', 'work using the marker hypothesis for mt adapts this monolingual mapping for pairs of languages : it is reasonably straightforward to map an english determiner - noun sequence onto a japanese noun - case marker segment, once one has identified the sets of marker tags in the languages to be translated.', 'following construction of the marker lexicon, the ( source, target ) chunks are generalized further using a methodology based on  #TAUTHOR_TAG to permit a limited form of insertion in the translation process.', 'as a byproduct of the chosen methodology, we also derive a standard "" word - level "" translation lexicon.', 'these various resources render the set of original translation pairs far more useful in deriving translations of previously unseen input']",5
"['.', 'in their gaijin system,  #TAUTHOR_TAG give a result of 63']","['when tested against the training corpus.', 'on novel test sentences, he gives results of 72 % correct translation.', 'in their gaijin system,  #TAUTHOR_TAG give a result of 63']","['when tested against the training corpus.', 'on novel test sentences, he gives results of 72 % correct translation.', 'in their gaijin system,  #TAUTHOR_TAG give a result of 63 % accurate translations obtained']","['that the marker hypothesis is arguably universal, it is clear that benefits may accrue by using it to facilitate subsentential alignment of source, target chunks.', ' #AUTHOR_TAG juola (, 1997 conducts some small experiments using his metla system to show the viability of this approach for english −→ french and english −→ urdu.', 'for the english −→ french language pair, juola gives results of 61 % correct translation when the system is tested on the training corpus, and 36 % accuracy when it is evaluated with test data.', 'for english −→  #AUTHOR_TAG, page 213 ) notes that "" the system learned the original training corpus...', 'perfectly and could reproduce it without errors "" ; that is, it scored 100 % accuracy when tested against the training corpus.', 'on novel test sentences, he gives results of 72 % correct translation.', 'in their gaijin system,  #TAUTHOR_TAG give a result of 63 % accurate translations obtained for english a > german on a test set of 791 sentences from coreldraw manuals']",1
"[';  #TAUTHOR_TAG ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","[';  #TAUTHOR_TAG ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","[';  #TAUTHOR_TAG ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['##¢ language learning ( green 1979 ;  #TAUTHOR_TAG ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction ( juola 1998 ) a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale and way 1997 ; gough, way, and hearne 2002']",0
"['; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction  #TAUTHOR_TAG a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction  #TAUTHOR_TAG a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['##r 1983 ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction  #TAUTHOR_TAG a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale']","['##¢ language learning ( green 1979 ; mori and moeser 1983 ; morgan, meier, and newport 1989 ) a¢ monolingual grammar induction  #TAUTHOR_TAG a¢ grammar optimization ( juola 1994 ) a¢ insights into universal grammar ( juola 1998 ) a¢ machine translation ( juola 1994, 1997 ; veale and way 1997 ; gough, way, and hearne 2002']",0
"['with test data.', 'for english a > urdu,  #TAUTHOR_TAG, page 213 ) notes that "" the system learned the original training corpus']","['with test data.', 'for english a > urdu,  #TAUTHOR_TAG, page 213 ) notes that "" the system learned the original training corpus']","['with test data.', 'for english a > urdu,  #TAUTHOR_TAG, page 213 ) notes that "" the system learned the original training corpus']","['that the marker hypothesis is arguably universal, it is clear that benefits may accrue by using it to facilitate subsentential alignment of _ source, target _ chunks.', ' #AUTHOR_TAG, 1997 ) conducts some small experiments using his metla system to show the viability of this approach for english _ _ french and english _ _ urdu.', 'for the english _ _ french language pair, juola gives results of 61 % correct translation when the system is tested on the training corpus, and 36 % accuracy when it is evaluated with test data.', 'for english a > urdu,  #TAUTHOR_TAG, page 213 ) notes that "" the system learned the original training corpus... perfectly and could reproduce it without errors ; that is, it scored 100 % accuracy when tested against the training corpus.', 'on novel test sentences, he gives results of 72 % correct translation.', 'in their gaijin system,  #AUTHOR_TAG give a result of 63 % accurate translations obtained for english _ _ german on a test set of 791 sentences from coreldraw manuals']",0
"['cicekli and g [UNK] uvenir ( 1996 ), mc  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG, inter alia']","['cicekli and g [UNK] uvenir ( 1996 ), mc  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG, inter alia']","['cicekli and g [UNK] uvenir ( 1996 ), mc  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG, inter alia']","['distinguishes chunks from "" patterns, "" as we do : his chunks are similar to our marker chunks, and his patterns are similar to our generalized marker chunks.', 'once chunks are derived from source, target alignments, patterns are computed from the derived chunks by means of the following algorithm : "" for each pair of chunk pairs using the algorithm described above, the patterns in ( 26 ) are derived from the chunks in ( 25 ) : of course, many other researchers also try to extract generalized templates.', ' #AUTHOR_TAG identify translationally equivalent phrasal segments and replace such equivalents with variables to generate a set of translation patterns.', ' #AUTHOR_TAG combines lexical and dependency mappings to form his generalizations.', 'other similar approaches include those of cicekli and g [UNK] uvenir ( 1996 ), mc  #AUTHOR_TAG,  #TAUTHOR_TAG, and  #AUTHOR_TAG, inter alia']",0
"[', following a methodology based on  #TAUTHOR_TAG, to']","[', following a methodology based on  #TAUTHOR_TAG, to']","[', following a methodology based on  #TAUTHOR_TAG, to']","['this section, we describe how the memory of our ebmt system is seeded with a set of translations obtained from web - based mt systems.', 'from this initial resource, we subsequently derive a number of different databases that together allow many new input sentences to be translated that it would not be possible to translate in other systems.', 'first, the phrasal lexicon is segmented using the marker hypothesis to produce a marker lexicon.', ""this is then generalized, following a methodology based on  #TAUTHOR_TAG, to generate the ` ` generalized marker lexicon.''"", 'finally, as a result of the we refer the interested reader to the excellent and comprehensive bibliography on parallel text processing available at http : / / www. up. univ - mrs. fr / [UNK] / biblios / ptp. htm.', 'methodology chosen, we automatically derive a fourth resource, namely, a "" word - level lexicon.']",5
"['; milosavljevic, tulloch, and dale 1996 ) a¢ speech generation  #TAUTHOR_TAG a¢ localization ( sch [UNK] aler 1996']","['; milosavljevic, tulloch, and dale 1996 ) a¢ speech generation  #TAUTHOR_TAG a¢ localization ( sch [UNK] aler 1996']","['##r 1987 ) a¢ text generation ( hovy 1988 ; milosavljevic, tulloch, and dale 1996 ) a¢ speech generation  #TAUTHOR_TAG a¢ localization ( sch [UNK] aler 1996']","['##¢ learnability ( zernik and dyer 1987 ) a¢ text generation ( hovy 1988 ; milosavljevic, tulloch, and dale 1996 ) a¢ speech generation  #TAUTHOR_TAG a¢ localization ( sch [UNK] aler 1996']",0
"[""'  #TAUTHOR_TAG is used to segment""]","[""marker hypothesis''  #TAUTHOR_TAG is used to segment""]","[""'  #TAUTHOR_TAG is used to segment the phrasal lexicon into a ` ` marker lexicon.''"", 'the marker hypothesis is a universal psycholinguistic constraint which states that natural languages are']","[""set of translations is stored separately, and for each set the ` ` marker hypothesis''  #TAUTHOR_TAG is used to segment the phrasal lexicon into a ` ` marker lexicon.''"", 'the marker hypothesis is a universal psycholinguistic constraint which states that natural languages are "" marked "" for complex syntactic structure at surface form by a closed set of specific lexemes and morphemes.', 'that is, a basic phrase - level segmentation of an input sentence can be achieved by exploiting a closed list of known marker words to signal the start and end of each segment']",5
"['is, where  #TAUTHOR_TAG substitutes variables for various words in his']","['is, where  #TAUTHOR_TAG substitutes variables for various words in his templates, we replace certain lexical items with']","['is, where  #TAUTHOR_TAG substitutes variables for various words in his']","['is, where  #TAUTHOR_TAG substitutes variables for various words in his templates, we replace certain lexical items with their marker tag.', 'given that examples such as < det > a : un are likely to exist in the word - level lexicon, they may be inserted at the point indicated by the marker tag to form the correct translation un bon homme.', 'we thus cluster on marker words to improve the coverage of our system ( see section 5 for results that show exactly how clustering on marker words helps ) ; others ( notably brown [ 2000, 2003 ] ) use clustering techniques to determine equivalence classes of individual words that can occur in the same context, and in so doing derive translation templates from individual translation examples']",1
